project_id,region,dept,year,project_title,project_url,discovered_at,url_cerfa,url_decision
0f41749339500c66dbb02c87fc15c89023c847de,provence-alpes-cote-d-azur,83,2025,Artigues (83) - Stockage batterie,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/9968,2025-11-07T09:28:22.963071,,
beb5747ef886475cf23e475937e25506a1bdacf4,provence-alpes-cote-d-azur,83,2025,Stockage par batterie,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/8946,2025-11-07T09:28:22.963117,,
