project_id,region,dept,year,project_title,project_url,discovered_at
61b5c4c3e1930a854daeee0ece68a07340c60d9d,auvergne-rhone-alpes,03,2023,Domérat (03) : création et installation d’une unité de stockage d’énergies par batteries électrochimiques,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/domerat-03-creation-et-installation-d-une-unite-de-a24781.html,2025-10-28T15:26:00.298884
4dd49185dca69031482a457548268ffe2ec00f76,auvergne-rhone-alpes,03,2023,Domérat (03) : Création et installation d’une unité de stockage d’énergies par batteries électrochimiques,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/domerat-03-creation-et-installation-d-une-unite-de-a24320.html,2025-10-28T15:26:00.874720
b21f5d417f21b2e47d90d71c3e3a6af458368152,auvergne-rhone-alpes,63,2023,Malintrat (63) : stockage d’énergie par batteries de Ronzières,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/malintrat-63-stockage-d-energie-par-batteries-de-a23308.html,2025-10-28T15:31:47.129915
e6902378400cac0c08abc31d5c4d97549cc6a95a,auvergne-rhone-alpes,63,2023,Saint-Georges-sur-Allier (63) : stockage d’énergie par batteries,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/saint-georges-sur-allier-63-stockage-d-energie-par-a24255.html,2025-10-28T15:31:52.969197
2f9caa5d12fe7c3903216ea212f4c3dac6dd53de,auvergne-rhone-alpes,63,2023,Saint-Georges-sur-Allier (63) : stockage d’énergie par batteries,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/saint-georges-sur-allier-63-stockage-d-energie-par-a24417.html,2025-10-28T15:31:53.089474
