project_id,region,dept,year,project_title,project_url,discovered_at
664fcd6c3c5220ee0cdd16ca83f034dff24ee113,normandie,76,2025,Construction d’une installation de stockage par batteries et du poste de transformation sur la commune de Servaville-Salmonville (76),https://www.normandie.developpement-durable.gouv.fr/construction-d-une-installation-de-stockage-par-a6531.html,2025-11-03T15:01:48.864032
