project_id,region,dept,year,project_title,project_url,discovered_at
c31d2d630dccf0cb40038752eb8effec8283630d,auvergne-rhone-alpes,01,2024,Saint-Jean-Le-Vieux (01) : Projet de stockage d’énergie par batterie,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/saint-jean-le-vieux-01-projet-de-stockage-d-a26417.html,2025-10-27T17:11:36.857352
