project_id,region,dept,year,project_title,project_url,discovered_at
8ac35ee1e5ffc54204ce62edbf1ba3cedf28004a,grand-est,51,2025,51-OEUILLY - Installation de batteries de stockage d'électricité (BESS),https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/10805,2025-11-04T10:06:40.836455
707e8f21ba71cff8175a4f8b3064265e2f62b515,grand-est,88,2025,88-CONTREXEVILLE - Installation de batteries de stockage d'électricité,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/10710,2025-11-04T10:06:40.836455
39879302ed2b1b432a38a11c0aa81836fcd7625b,grand-est,88,2025,88-LAVAL SUR VOLOGNE - Installation de batteries de stockage d'électricité (BESS),https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/10698,2025-11-04T10:06:40.836455
88eb22d227cdd56d417049a5124b41f2d2bd34cf,grand-est,88,2025,"88-RAMBERVILLERS - Station de stockage d'électricité de ""Rambervillers"" sur la commune de Rambervillers",https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/9644,2025-11-04T10:06:40.836455
6df0f6a59505aa398df0c63437ea3b03f3c38996,grand-est,67,2025,67-MARLENHEIM - Construction d'une installation de stockage d'énergie par batterie sur la commune de Marlenheim (Bas-Rhin).,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/6555,2025-11-04T10:06:40.837442
674f888b901239a81a8edb66218b7e51714b57f7,grand-est,51,2025,51-FAUX-FRESNAY - Projet d'infrastructures de stockage d'électricité par batterie et d'un poste électrique associé sur la commune de Faux-Fresnay (51).,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/6362,2025-11-04T10:06:40.837442
d207acade699afcc023cf2624aa0d8e229da4779,grand-est,88,2025,"88-RAMBERVILLERS - Station de stockage d'électricité de ""Rambervillers""",https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/5680,2025-11-04T10:06:40.837442
e23f64e0b7fd8c2768a508d0f98aa61a512df645,grand-est,67,2025,Projet d'infrastructures de stockage d'électricité par batterie et d'un poste électrique associé sur la commune de Marlenheim (67).,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/5233,2025-11-04T10:06:40.837442
d688a4e5ae3363683a424033294198fb0807e5c1,grand-est,10,2025,10-LONGUEVILLE-SUR-AUBE - Projet d'infrastructures de stockage d'électricité par batterie et d'un poste électrique associé sur la commune de Longueville-sur-Aube (10).,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/5209,2025-11-04T10:06:40.837442
