project_id,region,dept,year,project_title,project_url,discovered_at,url_cerfa,url_decision
bd2006743ca571fb886b806673be56731b07a987,ile-de-france,77,2025,Poincy - Stockage de batteries sur le poste de Chambery,https://www.drieat.ile-de-france.developpement-durable.gouv.fr/IMG/pdf/f01125p0129.pdf,2025-11-05T11:46:29.287708,https://www.drieat.ile-de-france.developpement-durable.gouv.fr/IMG/pdf/f01125p0129.pdf,https://www.drieat.ile-de-france.developpement-durable.gouv.fr/IMG/pdf/drieat-scdd-2025-150.pdf
