project_id,region,dept,year,project_title,project_url,discovered_at
10e71cd8d66f5d4a06c905a7e4bc510bd2fd48a7,bourgogne-franche-comte,89,2025,SENS (89) - Projet de stockage d’électricité par batteries avec création d'un poste de transformation HTB,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/12248,2025-11-03T11:24:36.871546
b42d9d4cea336d4c5425ec8157d82d21db66e0b7,bourgogne-franche-comte,89,2025,"LIGNY-LE-CHÂTEL (89) - Station de stockage d'électricité de ""SEREIN"" ",https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/10023,2025-11-03T11:24:36.871546
f39dda4ca3249fe49b125282137f3aeb6323fd62,bourgogne-franche-comte,21,2025,DRÉE (21) - Projet de stockage d’électricité par batteries à proximité du poste électrique de Vieilmoulin,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/9262,2025-11-03T11:24:36.872544
217a949b4ebf5bb8fda3722b5232510d35c4155b,bourgogne-franche-comte,70,2025,GY (70) - Stockage d'électricité par batterie ,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/9101,2025-11-03T11:24:36.872544
17d81200c8ce16f760ba254a8adbf2206c032444,bourgogne-franche-comte,89,2025,TONNERRE (89) - Construction d'un poste de transformation et de stockage d'électricité,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/8508,2025-11-03T11:24:36.872544
3b03fa10d68d18f4671b53aff4216ea749a97b50,bourgogne-franche-comte,21,2025,VIEILMOULIN (21) - Projet de stockage électricité par batterie avec création d'un poste de transformation HTB,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/7141,2025-11-03T11:24:36.873545
044c5a941a01240258a805a4ece37f6df667405b,bourgogne-franche-comte,89,2025,MONTIGNY-LA-RESLE (89) - construction d'un poste électrique associé à un système de stockage par batteries,https://evaluation-environnementale.ecologie.gouv.fr/#/public/view-document/4997,2025-11-03T11:24:36.873545
