project_id,region,dept,year,project_title,project_url,discovered_at
2a4d46029027ef259d714d0b3744fbf9e7399548,grand-est,08,2024,Construction d’un poste de transformation et de stockage d’électricité sur le site de Lonny (08).,https://www.grand-est.developpement-durable.gouv.fr/lonny-acacia-sas-a22539.html,2025-11-04T15:26:59.855980
fac90aabd3cbdade8033a98904c7a07cafa65add,grand-est,57,2024,Station de stockage d’électricité à Volstroff (57).,https://www.grand-est.developpement-durable.gouv.fr/volstroff-r-s-sas-a22638.html,2025-11-04T15:35:14.590261
cf285060683fe71e6af46478229a0b9813c016e5,grand-est,67,2024,"Station de stockage d’électricité de ""DRULINGEN"" sur la commune de Drulingen (67)",https://www.grand-est.developpement-durable.gouv.fr/drulingen-r-s-a22807.html,2025-11-04T15:36:06.765385
53778e0211121dd3c88a763ccde7d4a39b43eb9d,grand-est,68,2024,Station de stockage d’électricité d’Ensisheim (68),https://www.grand-est.developpement-durable.gouv.fr/ensisheim-eclipse-sas-a22795.html,2025-11-04T15:38:47.129340
de19064e5c4a77ccb93b4a45fd53053add8aa49f,grand-est,88,2024,"Station de stockage d’électricité de ""Rambervillers"" (88).",https://www.grand-est.developpement-durable.gouv.fr/rambervillers-r-s-sas-a22694.html,2025-11-04T15:41:53.398643
