project_id,region,dept,year,project_title,project_url,discovered_at
c31d2d630dccf0cb40038752eb8effec8283630d,auvergne-rhone-alpes,01,2024,Saint-Jean-Le-Vieux (01) : Projet de stockage d’énergie par batterie,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/saint-jean-le-vieux-01-projet-de-stockage-d-a26417.html,2025-10-28T11:34:11.683677
ded798099bb9cabdd3ab8bb52358a871b0f42b48,auvergne-rhone-alpes,42,2024,Veauche (42) : Création d’une station de stockage d’électricité par batterie stationnaire,https://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/veauche-42-creation-d-une-station-de-stockage-d-a25966.html,2025-10-28T11:39:02.632749
