project_id,region,dept,year,project_title,project_url,discovered_at
36755e864246c7d2487cc1b294866f53fa7106b9,normandie,50,2024,Stockage d’électricité par batteries et création d’un poste de transformation au lieu-dit Le Tertre sur la commune de Saint-Laurent-de-Terregatte (50),https://www.normandie.developpement-durable.gouv.fr/stockage-d-electricite-par-batteries-et-creation-d-a5853.html,2025-11-04T11:00:17.100982
a549d4fa90db3b3d44520fa3528247cf78594f0e,normandie,61,2024,Stockage de batteries au sol au lieu-dit Boisthorel sur la commune de Rai (61),https://www.normandie.developpement-durable.gouv.fr/stockage-de-batteries-au-sol-au-lieu-dit-a5840.html,2025-11-04T11:00:25.517031
51f1c40862980bbb8b726daceda9ccf06607d580,normandie,14,2024,Stockage d’énergie par batterie situé au lieu-dit Cours Satis sur la commune de Coquainvilliers (14),https://www.normandie.developpement-durable.gouv.fr/stockage-d-energie-par-batterie-situe-au-lieu-dit-a6130.html,2025-11-04T11:00:53.615534
