project_id,region,dept,year,project_title,project_url,discovered_at
428cbf69920a1f380c9e47df4840e97f7a0c3067,bourgogne-franche-comte,21,2024,Vieilmoulin (21),https://www.bourgogne-franche-comte.developpement-durable.gouv.fr/vieilmoulin-21-a10853.html,2025-10-28T17:10:12.754493
01b5f7e5d52fef99c537dc3b99b041bd3858542e,bourgogne-franche-comte,71,2024,Ecuisses (71),https://www.bourgogne-franche-comte.developpement-durable.gouv.fr/ecuisses-71-a10423.html,2025-10-28T17:11:29.484702
